class,ra,dec,u,g,r,i,z,nuv_mag,u-g,u-r,u-i,u-z,u-nuv_mag,g-r,g-i,g-z,g-nuv_mag,r-i,r-z,r-nuv_mag,i-z,i-nuv_mag,class
1,185.6800876,28.07702569,18.11979866,16.20632362,15.31775665,14.87203789,14.50418854,21.29251289,1.91347504,2.80204201,3.24776077,3.61561012,-3.17271423,0.88856697,1.33428573,1.70213508,-5.08618927,0.44571876,0.81356811,-5.97475624,0.36784935,-6.420475,-6.78832435
1,186.6892878,28.05773657,18.88639832,18.09682274,17.8957901,17.81852913,17.71235657,19.53915215,0.78957558,0.99060822,1.06786919,1.17404175,-0.65275383,0.20103264,0.27829361,0.38446617,-1.44232941,0.07726097,0.18343353,-1.64336205,0.10617256,-1.72062302,-1.82679558
1,188.0856678,21.00036736,19.50818634,18.12378693,17.35263634,16.89020157,16.64918518,21.54330063,1.38439941,2.15555,2.61798477,2.85900116,-2.03511429,0.77115059,1.23358536,1.47460175,-3.4195137,0.46243477,0.70345116,-4.19066429,0.24101639,-4.65309906,-4.89411545
1,180.3474241,37.67103805,20.19267654,18.5888958,17.80586243,17.37141609,17.06089973,21.17882538,1.60378074,2.38681411,2.82126045,3.13177681,-0.98614884,0.78303337,1.21747971,1.52799607,-2.58992958,0.43444634,0.7449627,-3.37296295,0.31051636,-3.80740929,-4.11792565
1,181.0313206,36.78597366,19.4513607,18.10769081,17.54720497,17.26029205,17.12400818,20.86278534,1.34366989,1.90415573,2.19106865,2.32735252,-1.41142464,0.56048584,0.84739876,0.98368263,-2.75509453,0.28691292,0.42319679,-3.31558037,0.13628387,-3.60249329,-3.73877716
1,181.9010349,36.8938624,18.64665222,17.41840935,16.85177231,16.50400543,16.28703117,19.4636364,1.22824287,1.79487991,2.14264679,2.35962105,-0.81698418,0.56663704,0.91440392,1.13137818,-2.04522705,0.34776688,0.56474114,-2.61186409,0.21697426,-2.95963097,-3.17660523
2,188.8554168,29.82091416,20.26363373,20.10617447,20.14302635,19.85281372,19.73227119,21.78961563,0.15745926,0.12060738,0.41082001,0.53136254,-1.5259819,-0.03685188,0.25336075,0.37390328,-1.68344116,0.29021263,0.41075516,-1.64658928,0.12054253,-1.93680191,-2.05734444
1,204.5690646,23.12256812,20.82123375,18.65093994,17.54711342,16.99504662,16.5520916,21.55736923,2.17029381,3.27412033,3.82618713,4.26914215,-0.73613548,1.10382652,1.65589332,2.09884834,-2.90642929,0.5520668,0.99502182,-4.01025581,0.44295502,-4.56232261,-5.00527763
1,187.2351797,19.60266151,19.86315536,18.3956337,17.63591957,17.24139786,17.00749016,20.80416298,1.46752166,2.22723579,2.6217575,2.8556652,-0.94100762,0.75971413,1.15423584,1.38814354,-2.40852928,0.39452171,0.62842941,-3.16824341,0.2339077,-3.56276512,-3.79667282
1,197.5224027,34.68690853,19.42675018,18.33051682,17.59721756,17.20121574,16.94199944,20.37143517,1.09623336,1.82953262,2.22553444,2.48475074,-0.94468499,0.73329926,1.12930108,1.38851738,-2.04091835,0.39600182,0.65521812,-2.77421761,0.2592163,-3.17021943,-3.42943573
1,181.2850304,35.43393453,19.53435135,18.28879166,17.56340599,17.15198326,16.9400444,20.32762146,1.24555969,1.97094536,2.38236809,2.59430695,-0.79327011,0.72538567,1.1368084,1.34874726,-2.0388298,0.41142273,0.62336159,-2.76421547,0.21193886,-3.1756382,-3.38757706
1,204.1792925,24.89660824,18.39109802,16.35855484,15.41438484,15.00557613,14.65448093,21.35297203,2.03254318,2.97671318,3.38552189,3.73661709,-2.96187401,0.94417,1.35297871,1.70407391,-4.99441719,0.40880871,0.75990391,-5.93858719,0.3510952,-6.3473959,-6.6984911
1,197.4427717,34.69528883,18.79245949,17.72488594,17.38428307,17.18472862,17.07043266,19.50213814,1.06757355,1.40817642,1.60773087,1.72202683,-0.70967865,0.34060287,0.54015732,0.65445328,-1.7772522,0.19955445,0.31385041,-2.11785507,0.11429596,-2.31740952,-2.43170548
2,189.8268408,28.02815554,20.17649269,20.13355064,20.25120544,19.91659546,19.97990799,21.54217339,0.04294205,-0.07471275,0.25989723,0.1965847,-1.3656807,-0.1176548,0.21695518,0.15364265,-1.40862275,0.33460998,0.27129745,-1.29096795,-0.06331253,-1.62557793,-1.5622654
2,190.0201908,28.31167657,20.20850563,20.02256012,19.95814323,19.75020599,19.54305267,20.04878044,0.18594551,0.2503624,0.45829964,0.66545296,0.15972519,0.06441689,0.27235413,0.47950745,-0.02622032,0.20793724,0.41509056,-0.09063721,0.20715332,-0.29857445,-0.50572777
1,191.3109143,27.45679612,19.1533432,18.08690262,17.47999382,17.12729073,16.90838814,19.69369888,1.06644058,1.67334938,2.02605247,2.24495506,-0.54035568,0.6069088,0.95961189,1.17851448,-1.60679626,0.35270309,0.57160568,-2.21370506,0.21890259,-2.56640815,-2.78531074
0,191.7418865,29.59865882,20.11203194,19.69019699,19.58751106,19.64659691,19.56251144,21.14820099,0.42183495,0.52452088,0.46543503,0.5495205,-1.03616905,0.10268593,0.04360008,0.12768555,-1.458004,-0.05908585,0.02499962,-1.56068993,0.08408547,-1.50160408,-1.58568955
1,190.1621107,29.02017859,19.23688507,18.04961395,17.51091385,17.19178963,16.96560669,19.99551964,1.18727112,1.72597122,2.04509544,2.27127838,-0.75863457,0.5387001,0.85782432,1.08400726,-1.94590569,0.31912422,0.54530716,-2.48460579,0.22618294,-2.80373001,-3.02991295
1,204.4181182,23.04034923,20.03839684,18.56731224,17.78841972,17.37495232,17.01311111,20.10263252,1.4710846,2.24997712,2.66344452,3.02528573,-0.06423568,0.77889252,1.19235992,1.55420113,-1.53532028,0.4134674,0.77530861,-2.3142128,0.36184121,-2.7276802,-3.08952141
1,204.0843064,22.96568394,18.88804626,17.60071945,16.99072838,16.68206596,16.38951683,20.14928246,1.28732681,1.89731788,2.2059803,2.49852943,-1.2612362,0.60999107,0.91865349,1.21120262,-2.54856301,0.30866242,0.60121155,-3.15855408,0.29254913,-3.4672165,-3.75976563
1,201.9665839,37.86404623,20.07618713,18.46732903,17.19677925,16.78364563,16.42438889,20.64208221,1.6088581,2.87940788,3.2925415,3.65179824,-0.56589508,1.27054978,1.6836834,2.04294014,-2.17475318,0.41313362,0.77239036,-3.44530296,0.35925674,-3.85843658,-4.21769332
2,186.4792937,35.12106976,20.41511726,20.43262672,20.05865097,19.9600811,20.30399704,21.80792618,-0.01750946,0.35646629,0.45503616,0.11112022,-1.39280892,0.37397575,0.47254562,0.12862968,-1.37529946,0.09856987,-0.24534607,-1.74927521,-0.34391594,-1.84784508,-1.50392914
1,186.7734557,34.74131407,18.77317429,17.46908379,17.04553032,16.87779808,16.70135689,19.80214119,1.3040905,1.72764397,1.89537621,2.0718174,-1.0289669,0.42355347,0.59128571,0.7677269,-2.3330574,0.16773224,0.34417343,-2.75661087,0.17644119,-2.92434311,-3.1007843
1,185.3204923,27.12348775,18.76833916,17.5837574,17.04274368,16.72668839,16.55274582,19.45101357,1.18458176,1.72559548,2.04165077,2.21559334,-0.68267441,0.54101372,0.85706901,1.03101158,-1.86725617,0.31605529,0.48999786,-2.40826989,0.17394257,-2.72432518,-2.89826775
1,200.7763734,24.27470722,19.49315643,18.20785713,17.69403076,17.42708969,17.38369179,19.43264008,1.2852993,1.79912567,2.06606674,2.10946464,0.06051635,0.51382637,0.78076744,0.82416534,-1.22478295,0.26694107,0.31033897,-1.73860932,0.0433979,-2.00555039,-2.04894829
2,185.5734171,33.44052561,20.39803314,20.24441719,20.14809608,19.9467392,19.55555344,23.26496506,0.15361595,0.24993706,0.45129394,0.8424797,-2.86693192,0.09632111,0.29767799,0.68886375,-3.02054787,0.20135688,0.59254264,-3.11686898,0.39118576,-3.31822586,-3.70941162
1,192.8038737,40.51384047,18.83009529,17.75150871,17.25512505,16.92745972,16.75712585,19.64241219,1.07858658,1.57497024,1.90263557,2.07296944,-0.8123169,0.49638366,0.82404899,0.99438286,-1.89090348,0.32766533,0.4979992,-2.38728714,0.17033387,-2.71495247,-2.88528634
1,193.4843972,40.24425988,21.75540924,20.36065483,19.11399078,18.48322487,18.12495995,22.81882668,1.39475441,2.64141846,3.27218437,3.63044929,-1.06341744,1.24666405,1.87742996,2.23569488,-2.45817185,0.63076591,0.98903083,-3.7048359,0.35826492,-4.33560181,-4.69386673
1,205.9972306,36.23853433,19.98732948,18.57945251,17.64087296,17.18549919,16.97694969,21.01217461,1.40787697,2.34645652,2.80183029,3.01037979,-1.02484513,0.93857955,1.39395332,1.60250282,-2.4327221,0.45537377,0.66392327,-3.37130165,0.2085495,-3.82667542,-4.03522492
1,186.3303122,32.19861988,19.10753632,17.71482658,17.03975296,16.68272018,16.44909859,21.38974762,1.39270974,2.06778336,2.42481614,2.65843773,-2.2822113,0.67507362,1.0321064,1.26572799,-3.67492104,0.35703278,0.59065437,-4.34999466,0.23362159,-4.70702744,-4.94064903
1,190.9996183,39.97473534,19.17509842,18.08808136,17.63566208,17.38585091,17.30504227,20.20360756,1.08701706,1.53943634,1.78924751,1.87005615,-1.02850914,0.45241928,0.70223045,0.78303909,-2.1155262,0.24981117,0.33061981,-2.56794548,0.08080864,-2.81775665,-2.89856529
2,179.9611511,34.14711668,20.44855309,20.43066025,20.50466347,20.15292549,19.9658165,22.45899963,0.01789284,-0.05611038,0.2956276,0.48273659,-2.01044654,-0.07400322,0.27773476,0.46484375,-2.02833938,0.35173798,0.53884697,-1.95433616,0.18710899,-2.30607414,-2.49318313
1,184.3237909,31.95977401,22.62010765,19.99887848,18.37902641,17.77281761,17.35848808,23.28059769,2.62122917,4.24108124,4.84729004,5.26161957,-0.66049004,1.61985207,2.22606087,2.6403904,-3.28171921,0.6062088,1.02053833,-4.90157128,0.41432953,-5.50778008,-5.92210961
1,182.841725,28.38070894,19.27009392,18.14431953,17.68134689,17.38744164,17.23995781,20.06007957,1.12577439,1.58874703,1.88265228,2.03013611,-0.78998565,0.46297264,0.75687789,0.90436172,-1.91576004,0.29390525,0.44138908,-2.37873268,0.14748383,-2.67263793,-2.82012176
1,179.665537,33.42728836,19.24506187,18.23806381,17.70099068,17.37232018,17.19070625,20.17026711,1.00699806,1.54407119,1.87274169,2.05435562,-0.92520524,0.53707313,0.86574363,1.04735756,-1.9322033,0.3286705,0.51028443,-2.46927643,0.18161393,-2.79794693,-2.97956086
1,184.8302706,29.84249008,20.34629822,18.38859749,17.46334267,17.07136154,16.75022125,24.18630791,1.95770073,2.88295555,3.27493668,3.59607697,-3.84000969,0.92525482,1.31723595,1.63837624,-5.79771042,0.39198113,0.71312142,-6.72296524,0.32114029,-7.11494637,-7.43608666
2,178.7921377,34.75274318,20.58388329,20.0051899,19.55927658,19.10166359,18.842453,20.09922028,0.57869339,1.02460671,1.4822197,1.74143029,0.48466301,0.44591332,0.90352631,1.1627369,-0.09403038,0.45761299,0.71682358,-0.5399437,0.25921059,-0.99755669,-1.25676728
1,188.5500195,39.66261057,19.38630676,18.20064926,17.52587509,17.15410042,16.91966057,20.19770241,1.1856575,1.86043167,2.23220634,2.46664619,-0.81139565,0.67477417,1.04654884,1.28098869,-1.99705315,0.37177467,0.60621452,-2.67182732,0.23443985,-3.04360199,-3.27804184
2,187.0153542,39.99438149,19.66383171,19.93862915,19.68362617,19.58607483,19.85310173,20.74670219,-0.27479744,-0.01979446,0.07775688,-0.18927002,-1.08287048,0.25500298,0.35255432,0.08552742,-0.80807304,0.09755134,-0.16947556,-1.06307602,-0.2670269,-1.16062736,-0.89360046
2,187.0978471,38.83897607,20.49554062,20.32670021,20.3298378,20.13965416,20.25683022,21.49599075,0.16884041,0.16570282,0.35588646,0.2387104,-1.00045013,-0.00313759,0.18704605,0.06986999,-1.16929054,0.19018364,0.07300758,-1.16615295,-0.11717606,-1.35633659,-1.23916053
1,183.8776347,28.4126565,19.46643066,18.2119751,17.5741272,17.22033119,16.9895649,20.3867588,1.25445556,1.89230346,2.24609947,2.47686576,-0.92032814,0.6378479,0.99164391,1.2224102,-2.1747837,0.35379601,0.5845623,-2.8126316,0.23076629,-3.16642761,-3.3971939
1,184.746496,27.89615452,18.85126114,16.94649315,15.94957542,15.50460625,15.1534996,22.70936203,1.90476799,2.90168572,3.34665489,3.69776154,-3.85810089,0.99691773,1.4418869,1.79299355,-5.76286888,0.44496917,0.79607582,-6.75978661,0.35110665,-7.20475578,-7.55586243
1,182.5013214,29.4648511,18.84440613,17.81606674,17.4668293,17.20248795,17.1116066,19.47444916,1.02833939,1.37757683,1.64191818,1.73279953,-0.63004303,0.34923744,0.61357879,0.70446014,-1.65838242,0.26434135,0.3552227,-2.00761986,0.09088135,-2.27196121,-2.36284256
1,180.7638617,29.60180866,19.93631744,18.52748299,17.75297928,17.36041069,17.07812691,20.71635818,1.40883445,2.18333816,2.57590675,2.85819053,-0.78004074,0.77450371,1.1670723,1.44935608,-2.18887519,0.39256859,0.67485237,-2.9633789,0.28228378,-3.35594749,-3.63823127
1,181.5225823,30.94366189,19.63059044,18.06061172,17.43338776,17.12245941,16.89962006,22.17464638,1.56997872,2.19720268,2.50813103,2.73097038,-2.54405594,0.62722396,0.93815231,1.16099166,-4.11403466,0.31092835,0.5337677,-4.74125862,0.22283935,-5.05218697,-5.27502632
0,184.0010861,27.44686794,18.73301315,18.74295998,19.14819527,19.43915749,19.7611599,18.2808094,-0.00994683,-0.41518212,-0.70614434,-1.02814675,0.45220375,-0.40523529,-0.69619751,-1.01819992,0.46215058,-0.29096222,-0.61296463,0.86738587,-0.32200241,1.15834809,1.4803505
1,181.8496326,27.51598893,20.08404541,18.30651855,17.37815475,16.95200539,16.66543579,21.95414734,1.77752686,2.70589066,3.13204002,3.41860962,-1.87010193,0.9283638,1.35451316,1.64108276,-3.64762879,0.42614936,0.71271896,-4.57599259,0.2865696,-5.00214195,-5.28871155
1,177.373196,33.43333278,19.20423126,17.95053864,17.43783188,17.08312225,16.95160866,20.42311096,1.25369262,1.76639938,2.12110901,2.2526226,-1.2188797,0.51270676,0.86741639,0.99892998,-2.47257232,0.35470963,0.48622322,-2.98527908,0.13151359,-3.33998871,-3.4715023
1,187.8138909,36.508861,18.83072662,17.18214417,16.30211639,15.92296028,15.59870815,20.16764641,1.64858245,2.52861023,2.90776634,3.23201847,-1.33691979,0.88002778,1.25918389,1.58343602,-2.98550224,0.37915611,0.70340824,-3.86553002,0.32425213,-4.24468613,-4.56893826
1,196.3929321,29.65319131,19.57088852,18.02602959,17.37094498,17.04527092,16.76134109,21.93376732,1.54485893,2.19994354,2.5256176,2.80954743,-2.3628788,0.65508461,0.98075867,1.2646885,-3.90773773,0.32567406,0.60960389,-4.56282234,0.28392983,-4.8884964,-5.17242623
1,196.3929321,29.65319131,19.57088852,18.02602959,17.37094498,17.04527092,16.76134109,21.93376732,1.54485893,2.19994354,2.5256176,2.80954743,-2.3628788,0.65508461,0.98075867,1.2646885,-3.90773773,0.32567406,0.60960389,-4.56282234,0.28392983,-4.8884964,-5.17242623
1,181.4770986,33.3600032,18.79735565,17.74254799,17.22418594,16.87445641,16.68323326,19.66033554,1.05480766,1.57316971,1.92289924,2.11412239,-0.86297989,0.51836205,0.86809158,1.05931473,-1.91778755,0.34972953,0.54095268,-2.4361496,0.19122315,-2.78587913,-2.97710228
1,179.0523839,30.72897417,19.10670853,17.8970623,17.41378403,17.0963726,16.91950035,19.6733532,1.20964623,1.6929245,2.01033593,2.18720818,-0.56664467,0.48327827,0.8006897,0.97756195,-1.7762909,0.31741143,0.49428368,-2.25956917,0.17687225,-2.5769806,-2.75385285
1,178.884746,30.31249949,18.34414673,17.27874947,16.79027367,16.47968674,16.29823303,18.85195923,1.06539726,1.55387306,1.86445999,2.0459137,-0.5078125,0.4884758,0.79906273,0.98051644,-1.57320976,0.31058693,0.49204064,-2.06168556,0.18145371,-2.37227249,-2.5537262
1,180.726271,31.54362993,20.88013268,18.71894264,17.51839066,17.01833344,16.6847477,22.56832123,2.16119004,3.36174202,3.86179924,4.19538498,-1.68818855,1.20055198,1.7006092,2.03419494,-3.84937859,0.50005722,0.83364296,-5.04993057,0.33358574,-5.54998779,-5.88357353
1,204.2666136,30.50520492,19.58141708,18.23405457,17.59338188,17.2548027,16.98185349,20.63822365,1.34736251,1.9880352,2.32661438,2.59956359,-1.05680657,0.64067269,0.97925187,1.25220108,-2.40416908,0.33857918,0.61152839,-3.04484177,0.27294921,-3.38342095,-3.65637016
1,181.5871026,29.8012258,19.55895996,18.40426254,17.66540909,17.28213882,17.03097725,20.47091484,1.15469742,1.89355087,2.27682114,2.52798271,-0.91195488,0.73885345,1.12212372,1.37328529,-2.0666523,0.38327027,0.63443184,-2.80550575,0.25116157,-3.18877602,-3.43993759
1,180.2560548,29.1330678,19.32710266,18.00424767,17.25104904,16.83579063,16.54244423,20.64929199,1.32285499,2.07605362,2.49131203,2.78465843,-1.32218933,0.75319863,1.16845704,1.46180344,-2.64504432,0.41525841,0.70860481,-3.39824295,0.2933464,-3.81350136,-4.10684776
1,179.5317205,28.97803226,22.66279602,20.28336906,18.6114769,18.05077744,17.64019394,22.54204369,2.37942696,4.05131912,4.61201858,5.02260208,0.12075233,1.67189216,2.23259162,2.64317512,-2.25867463,0.56069946,0.97128296,-3.93056679,0.4105835,-4.49126625,-4.90184975
1,177.7436657,26.55404772,19.55311584,18.43276596,17.80105019,17.41368294,17.19270134,20.77531815,1.12034988,1.75206565,2.1394329,2.3604145,-1.22220231,0.63171577,1.01908302,1.24006462,-2.34255219,0.38736725,0.60834885,-2.97426796,0.2209816,-3.36163521,-3.58261681
1,177.7095769,26.14288675,20.20967865,18.5300312,17.54018402,16.9761219,16.54237938,22.2424984,1.67964745,2.66949463,3.23355675,3.66729927,-2.03281975,0.98984718,1.5539093,1.98765182,-3.7124672,0.56406212,0.99780464,-4.70231438,0.43374252,-5.2663765,-5.70011902
1,177.3035774,26.49648193,19.14358711,18.09508133,17.82814217,17.60680771,17.50323868,19.74655342,1.04850578,1.31544494,1.5367794,1.64034843,-0.60296631,0.26693916,0.48827362,0.59184265,-1.65147209,0.22133446,0.32490349,-1.91841125,0.10356903,-2.13974571,-2.24331474
1,199.3268572,32.85032311,20.3302269,18.57340431,17.78228378,17.36283493,17.05591774,21.28131294,1.75682259,2.54794312,2.96739197,3.27430916,-0.95108604,0.79112053,1.21056938,1.51748657,-2.70790863,0.41944885,0.72636604,-3.49902916,0.30691719,-3.91847801,-4.2253952
1,202.1965911,28.91546709,21.84653854,20.15885162,18.46957016,17.78759003,17.34199333,23.57997513,1.68768692,3.37696838,4.05894851,4.50454521,-1.73343659,1.68928146,2.37126159,2.81685829,-3.42112351,0.68198013,1.12757683,-5.11040497,0.4455967,-5.7923851,-6.2379818
1,203.2582728,29.70506984,19.9475975,18.40719604,17.44005775,16.97234535,16.6584549,21.44324303,1.54040146,2.50753975,2.97525215,3.2891426,-1.49564553,0.96713829,1.43485069,1.74874114,-3.03604699,0.4677124,0.78160285,-4.00318528,0.31389045,-4.47089768,-4.78478813
1,203.3805676,29.76684315,17.79573441,16.60681343,16.02107239,15.69297123,15.52084732,19.12672043,1.18892098,1.77466202,2.10276318,2.27488709,-1.33098602,0.58574104,0.9138422,1.08596611,-2.519907,0.32810116,0.50022507,-3.10564804,0.17212391,-3.4337492,-3.60587311
1,176.9533132,29.03319053,19.08728218,17.83544922,17.31979752,17.01232529,16.80655479,19.99763298,1.25183296,1.76748466,2.07495689,2.28072739,-0.9103508,0.5156517,0.82312393,1.02889443,-2.16218376,0.30747223,0.51324273,-2.67783546,0.2057705,-2.98530769,-3.19107819
1,202.3482835,29.76811959,19.85009003,18.08880806,17.29668999,16.91308975,16.64285088,22.86619568,1.76128197,2.55340004,2.93700028,3.20723915,-3.01610565,0.79211807,1.17571831,1.44595718,-4.77738762,0.38360024,0.65383911,-5.56950569,0.27023887,-5.95310593,-6.2233448
1,189.7068556,35.44103467,19.40285683,18.0875473,17.27554703,16.88252831,16.56465721,20.31274033,1.31530953,2.1273098,2.52032852,2.83819962,-0.9098835,0.81200027,1.20501899,1.52289009,-2.22519303,0.39301872,0.71088982,-3.0371933,0.3178711,-3.43021202,-3.74808312
1,204.7716745,38.02736841,19.07048607,18.16160202,17.69805717,17.40222359,17.29941177,19.40166664,0.90888405,1.3724289,1.66826248,1.7710743,-0.33118057,0.46354485,0.75937843,0.86219025,-1.24006462,0.29583358,0.3986454,-1.70360947,0.10281182,-1.99944305,-2.10225487
1,176.5377531,26.50407782,19.51550865,18.2624054,17.57187271,17.2093811,16.98951912,20.1980629,1.25310325,1.94363594,2.30612755,2.52598953,-0.68255425,0.69053269,1.0530243,1.27288628,-1.9356575,0.36249161,0.58235359,-2.62619019,0.21986198,-2.9886818,-3.20854378
1,177.1466669,32.89925031,21.91656685,21.32720566,20.2149086,19.49090767,19.20219612,22.78705215,0.58936119,1.70165825,2.42565918,2.71437073,-0.8704853,1.11229706,1.83629799,2.12500954,-1.45984649,0.72400093,1.01271248,-2.57214355,0.28871155,-3.29614448,-3.58485603
1,192.0310197,32.4637228,21.90874481,21.38435936,20.6444149,20.06712532,19.86225891,22.12968254,0.52438545,1.26432991,1.84161949,2.0464859,-0.22093773,0.73994446,1.31723404,1.52210045,-0.74532318,0.57728958,0.78215599,-1.48526764,0.20486641,-2.06255722,-2.26742363
